ac,eng,power,Dist ft.,SEL A-G (dB),ALM A-G (dB),ps_num,retired
S-3A&B,TF34-GE-400A/B,Approach (69% NC),500,87.9,84.9,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),630,85.9,82.4,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),800,83.8,79.7,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),1000,81.6,76.9,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),1250,79.2,73.9,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),1600,76.7,70.7,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),2000,73.9,67.3,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),2500,70.8,63.6,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),3150,67.3,59.6,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),4000,63.4,55.1,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),5000,59,50.1,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),6300,54.2,44.6,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),8000,48.9,38.7,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),10000,43.7,32.9,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),12500,39.1,27.7,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),16000,35.1,23.2,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),20000,31.5,19,69,TRUE
S-3A&B,TF34-GE-400A/B,Approach (69% NC),25000,27.9,14.8,69,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),200,116.7,114.7,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),250,115.1,112.4,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),315,113.3,110.1,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),400,111.4,107.6,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),500,109.4,105,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),630,107.3,102.3,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),800,105,99.4,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),1000,102.4,96.2,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),1250,99.7,92.9,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),1600,96.6,89.2,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),2000,93.2,85.2,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),2500,89.5,80.9,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),3150,85.4,76.2,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),4000,81.1,71.3,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),5000,76.8,66.4,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),6300,72.7,61.7,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),8000,68.7,57.1,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),10000,64.8,52.6,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),12500,60.9,48.1,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),16000,56.9,43.5,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),20000,52.9,38.8,97.2,TRUE
S-3A&B,TF34-GE-400A/B,Takeoff (97.2% NC),25000,48.7,34.1,97.2,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),200,97.3,92.3,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),250,95.9,90.2,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),315,94.4,88.1,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),400,92.8,86,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),500,91.3,83.8,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),630,89.7,81.6,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),800,88.1,79.4,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),1000,86.4,77.2,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),1250,84.7,74.8,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),1600,82.9,72.5,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),2000,81.1,70.1,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),2500,79.2,67.6,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),3150,77.3,65,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),4000,75.2,62.4,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),5000,73.1,59.6,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),6300,70.9,56.8,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),8000,68.5,53.9,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),10000,66.1,50.8,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),12500,63.5,47.7,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),16000,60.8,44.4,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),20000,57.9,40.9,2000,TRUE
T-29,R-2800-103W,Cruise (2000 RPM),25000,54.8,37.2,2000,TRUE
T-29,R-2800-103W,Approach (2400 RPM),200,96.2,91.5,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),250,94.7,89.4,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),315,93.2,87.3,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),400,91.7,85.2,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),500,90.2,83,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),630,88.6,80.9,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),800,87,78.7,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),1000,85.4,76.4,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),1250,83.7,74.1,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),1600,81.9,71.8,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),2000,80.1,69.4,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),2500,78.3,67,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),3150,76.4,64.5,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),4000,74.4,61.9,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),5000,72.4,59.2,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),6300,70.2,56.5,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),8000,68,53.7,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),10000,65.7,50.7,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),12500,63.2,47.7,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),16000,60.6,44.5,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),20000,57.8,41.1,2400,TRUE
T-29,R-2800-103W,Approach (2400 RPM),25000,54.9,37.5,2400,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),200,110.3,106.4,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),250,108.8,104.3,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),315,107.2,102.2,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),400,105.7,100,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),500,104.1,97.8,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),630,102.4,95.6,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),800,100.7,93.3,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),1000,99,91,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),1250,97.3,88.6,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),1600,95.4,86.2,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),2000,93.6,83.7,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),2500,91.6,81.2,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),3150,89.7,78.6,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),4000,87.6,76,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),5000,85.5,73.3,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),6300,83.3,70.5,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),8000,81.1,67.6,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),10000,78.7,64.6,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),12500,76.2,61.5,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),16000,73.5,58.3,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),20000,70.7,54.8,2800,TRUE
T-29,R-2800-103W,Takeoff (2800 RPM),25000,67.6,51.2,2800,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),200,122.7,118.7,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),250,121.1,116.5,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),315,119.4,114.2,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),400,117.7,111.8,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),500,115.9,109.4,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),630,114,107,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),800,112.1,104.4,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),1000,110,101.8,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),1250,107.8,99,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),1600,105.6,96.1,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),2000,103.1,93.1,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),2500,100.6,89.9,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),3150,97.8,86.6,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),4000,94.9,83.1,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),5000,91.8,79.3,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),6300,88.5,75.5,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),8000,85,71.4,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),10000,81.3,67.1,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),12500,77.5,62.6,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),16000,73.4,57.9,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),20000,69,53,101.7,TRUE
T-2C,J85-GE-4A,Takeoff (101.7% RPM),25000,64.4,47.7,101.7,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),200,107.7,105.7,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),250,106.1,103.5,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),315,104.5,101.3,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),400,102.8,99,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),500,101.1,96.7,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),630,99.3,94.3,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),800,97.4,91.9,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),1000,95.5,89.3,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),1250,93.5,86.7,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),1600,91.4,84,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),2000,89.2,81.3,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),2500,87,78.4,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),3150,84.6,75.4,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),4000,82,72.3,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),5000,79.4,69,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),6300,76.6,65.6,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),8000,73.6,62,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),10000,70.4,58.3,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),12500,67.1,54.3,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),16000,63.6,50.2,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),20000,59.8,45.8,72.5,TRUE
T-2C,J85-GE-4A,Approach (72.5% RPM),25000,55.7,41.2,72.5,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),200,106.5,108.6,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),250,104.9,106.4,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),315,103.2,104.1,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),400,101.4,101.7,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),500,99.6,99.2,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),630,97.6,96.7,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),800,95.6,94.1,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),1000,93.5,91.4,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),1250,91.4,88.6,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),1600,89.1,85.8,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),2000,86.8,82.8,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),2500,84.3,79.7,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),3150,81.7,76.6,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),4000,79,73.2,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),5000,76.1,69.7,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),6300,73,66.1,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),8000,69.8,62.3,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),10000,66.5,58.4,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),12500,63,54.3,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),16000,59.4,50,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),20000,55.5,45.6,75,TRUE
T-2C,J85-GE-4A,Cruise (75% RPM),25000,51.5,41,75,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),200,108.6,105.7,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),250,107,103.6,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),315,105.4,101.4,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),400,103.8,99.1,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),500,102.1,96.8,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),630,100.4,94.5,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),800,98.5,92.1,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),1000,96.7,89.6,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),1250,94.7,87.1,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),1600,92.7,84.4,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),2000,90.5,81.7,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),2500,88.3,78.8,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),3150,85.9,75.9,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),4000,83.5,72.8,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),5000,80.8,69.6,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),6300,78,66.2,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),8000,75.1,62.6,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),10000,71.9,58.9,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),12500,68.6,54.9,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),16000,65,50.8,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),20000,61.3,46.4,100,TRUE
T-33A,J33-A-35,Takeoff (100% RPM),25000,57.3,41.8,100,TRUE
T-33A,J33-A-35,Approach (80% RPM),200,97,97.4,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),250,95.4,95.2,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),315,93.8,93,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),400,92.1,90.8,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),500,90.4,88.4,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),630,88.6,86,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),800,86.8,83.6,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),1000,84.8,81.1,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),1250,82.8,78.5,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),1600,80.7,75.8,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),2000,78.6,73,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),2500,76.3,70.1,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),3150,73.9,67.2,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),4000,71.4,64,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),5000,68.7,60.7,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),6300,65.8,57.2,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),8000,62.7,53.5,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),10000,59.3,49.6,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),12500,55.7,45.4,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),16000,51.8,40.9,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),20000,47.7,36.2,80,TRUE
T-33A,J33-A-35,Approach (80% RPM),25000,43.4,31.3,80,TRUE
T-33A,J33-A-35,Cruise (90% RPM),200,100.9,100.4,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),250,99.3,98.2,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),315,97.7,96,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),400,96.1,93.8,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),500,94.4,91.5,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),630,92.6,89.1,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),800,90.8,86.7,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),1000,88.9,84.3,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),1250,87,81.7,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),1600,84.9,79.1,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),2000,82.8,76.4,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),2500,80.6,73.5,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),3150,78.3,70.6,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),4000,75.8,67.5,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),5000,73.1,64.3,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),6300,70.3,60.8,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),8000,67.2,57.2,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),10000,63.9,53.3,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),12500,60.4,49.1,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),16000,56.6,44.7,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),20000,52.6,40.1,90,TRUE
T-33A,J33-A-35,Cruise (90% RPM),25000,48.4,35.3,90,TRUE
T-34,PT6A-25,Takeoff (100% RPM),200,88.1,84.8,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),250,86.6,82.8,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),315,85.2,80.7,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),400,83.7,78.6,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),500,82.2,76.5,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),630,80.6,74.4,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),800,79.1,72.2,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),1000,77.5,70,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),1250,75.9,67.8,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),1600,74.2,65.5,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),2000,72.5,63.2,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),2500,70.7,60.8,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),3150,68.9,58.4,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),4000,66.9,55.8,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),5000,64.9,53.2,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),6300,62.8,50.5,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),8000,60.6,47.7,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),10000,58.2,44.7,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),12500,55.7,41.6,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),16000,53.1,38.4,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),20000,50.3,35,100,TRUE
T-34,PT6A-25,Takeoff (100% RPM),25000,47.3,31.5,100,TRUE
T-34,PT6A-25,Landing (30% RPM),200,75.2,67.8,30,TRUE
T-34,PT6A-25,Landing (30% RPM),250,73.7,65.7,30,TRUE
T-34,PT6A-25,Landing (30% RPM),315,72.2,63.7,30,TRUE
T-34,PT6A-25,Landing (30% RPM),400,70.7,61.5,30,TRUE
T-34,PT6A-25,Landing (30% RPM),500,69.1,59.4,30,TRUE
T-34,PT6A-25,Landing (30% RPM),630,67.6,57.3,30,TRUE
T-34,PT6A-25,Landing (30% RPM),800,66,55.1,30,TRUE
T-34,PT6A-25,Landing (30% RPM),1000,64.4,52.9,30,TRUE
T-34,PT6A-25,Landing (30% RPM),1250,62.8,50.6,30,TRUE
T-34,PT6A-25,Landing (30% RPM),1600,61.1,48.3,30,TRUE
T-34,PT6A-25,Landing (30% RPM),2000,59.4,46,30,TRUE
T-34,PT6A-25,Landing (30% RPM),2500,57.6,43.7,30,TRUE
T-34,PT6A-25,Landing (30% RPM),3150,55.8,41.3,30,TRUE
T-34,PT6A-25,Landing (30% RPM),4000,54,38.8,30,TRUE
T-34,PT6A-25,Landing (30% RPM),5000,52.1,36.4,30,TRUE
T-34,PT6A-25,Landing (30% RPM),6300,50.2,33.8,30,TRUE
T-34,PT6A-25,Landing (30% RPM),8000,48.2,31.2,30,TRUE
T-34,PT6A-25,Landing (30% RPM),10000,46.1,28.6,30,TRUE
T-34,PT6A-25,Landing (30% RPM),12500,44,25.8,30,TRUE
T-34,PT6A-25,Landing (30% RPM),16000,41.7,23,30,TRUE
T-34,PT6A-25,Landing (30% RPM),20000,39.3,20,30,TRUE
T-34,PT6A-25,Landing (30% RPM),25000,36.8,16.9,30,TRUE
T-38A,J85-GE-5A,Takeoff (100% RPM),200,120.8,115,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),250,119.2,112.8,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),315,117.5,110.6,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),400,115.8,108.3,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),500,114,105.9,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),630,112.1,103.4,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),800,110.2,100.9,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),1000,108.2,98.3,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),1250,106.1,95.6,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),1600,103.9,92.8,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),2000,101.5,89.8,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),2500,99.1,86.7,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),3150,96.4,83.5,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),4000,93.7,80.1,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),5000,90.7,76.6,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),6300,87.6,72.9,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),8000,84.2,68.9,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),10000,80.7,64.8,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),12500,76.9,60.4,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),16000,72.9,55.8,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),20000,68.6,50.9,100,FALSE
T-38A,J85-GE-5A,Takeoff (100% RPM),25000,64.1,45.8,100,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),200,100.4,97.2,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),250,98.9,95,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),315,97.3,92.8,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),400,95.7,90.6,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),500,94,88.3,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),630,92.2,86,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),800,90.4,83.6,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),1000,88.5,81.1,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),1250,86.6,78.5,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),1600,84.5,75.9,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),2000,82.4,73.1,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),2500,80.1,70.2,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),3150,77.6,67.2,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),4000,75.1,64,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),5000,72.3,60.7,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),6300,69.4,57.1,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),8000,66.3,53.4,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),10000,62.9,49.4,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),12500,59.3,45.3,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),16000,55.5,40.9,90,FALSE
T-38A,J85-GE-5A,Cruise (90% RPM),20000,51.5,36.2,90,FALSE
